DAM1;PROG;Beniamino;Feldmus;9.45
DAM1;PROG;Melessa;Hamper;8.56
DAM1;PROG;Chrysa;Gatecliffe;7.3
DAM1;PROG;Demetris;Sherston;4.5
DAM1;PROG;Myca;Horribine;1.39
DAM1;PROG;Atlanta;Collcott;1.32
DAM1;PROG;Beitris;MacLise;4.44
DAM1;PROG;Fanchon;Yanson;0.98
DAM1;PROG;Kelby;Rings;5.85
DAM1;PROG;Domingo;Shrive;1.69
DAM1;PROG;Ethelbert;Randleson;8.12
DAM1;PROG;Augie;Kroger;2.37
DAM1;PROG;Pepillo;Heaphy;4.17
DAM1;PROG;Eddie;Gout;2.3
DAM1;PROG;Andie;Ruxton;9.66
DAM1;PROG;Latia;Avramchik;10
DAM1;PROG;Liesa;Georgeson;0.76
DAM1;PROG;Park;Olsson;0.43
DAW1;PROG;Dannie;Pardy;9.38
DAW1;PROG;Samantha;Oag;3.7
DAW1;PROG;West;Caillou;2.91
DAW1;PROG;Janek;Jozef;9.21
DAW1;PROG;Carmencita;Penticoot;8.84
DAW1;PROG;Petra;O'Gorman;2.36
DAW1;PROG;Chery;Hamber;4.14
DAW1;PROG;Tobe;Antunes;3.77
DAW1;PROG;Noemi;Lowe;1.24
DAW1;PROG;Mallissa;Divisek;3.51
DAW1;PROG;Gisele;Schimoni;1.62
DAW1;PROG;Rosemaria;Bartens;8.42
DAW1;PROG;Myca;Espada;7.43
DAW1;PROG;Orsola;Lilie;9.08
DAW1;PROG;Bettye;Gottschalk;5.78
DAW1;PROG;Norman;Braunston;8
DAW1;PROG;Gianna;Meneyer;6.67
DAW1;PROG;Rafe;Forty;8
DAW1;PROG;Paige;Danzey;8.26
ASIR1;IMSO;Judy;Lourenco;1.41
ASIR1;IMSO;Kevina;McFetrich;1.5
ASIR1;IMSO;Heidie;Reaper;0.16
ASIR1;IMSO;Ian;Mannering;1.4
ASIR1;IMSO;Bird;Larrat;6.19
ASIR1;IMSO;Goldia;Yakovlev;9.96
ASIR1;IMSO;Elysee;Achromov;4.81
ASIR1;IMSO;Prudence;Hurdedge;5.2
ASIR1;IMSO;Hunter;Riggs;8.85
ASIR1;IMSO;Parker;Bignell;0.81
ASIR1;IMSO;Harriet;Eck;0.54
ASIR1;IMSO;Kate;Jovanovic;6.9
ASIR1;IMSO;Kasey;Newsham;7.33
ASIR1;IMSO;Lucita;Bugbird;0.41
ASIR1;IMSO;Bordy;Caston;1.37
ASIR1;IMSO;Kissee;Itzkovitch;0.77
ASIR1;IMSO;Donnell;Fishburn;6.66
ASIR1;IMSO;Marge;Ducker;5.41
ASIR1;IMSO;Lorne;Deely;1.71
DAM1;BADA;Emmet;Cicerone;8.62
DAM1;BADA;Ring;Dunbabin;5.32
DAM1;BADA;Arline;Boice;1.31
DAM1;BADA;Jacynth;Osbaldeston;7.95
DAM1;BADA;Sherwood;Fowler;1.28
DAM1;BADA;Beniamino;Feldmus;1.42
DAM1;BADA;Melessa;Hamper;0.34
DAM1;BADA;Chrysa;Gatecliffe;3.34
DAM1;BADA;Demetris;Sherston;4.08
DAM1;BADA;Myca;Horribine;2.28
DAM1;BADA;Atlanta;Collcott;7.52
DAM1;BADA;Beitris;MacLise;1.86
DAM1;BADA;Fanchon;Yanson;8.69
DAM1;BADA;Kelby;Rings;2.06
DAM1;BADA;Domingo;Shrive;2.38
DAM1;BADA;Ethelbert;Randleson;7.75
DAM1;BADA;Augie;Kroger;3.76
DAM1;BADA;Pepillo;Heaphy;8.03
DAM1;BADA;Eddie;Gout;3.1
DAM1;BADA;Andie;Ruxton;8.07
DAM1;BADA;Latia;Avramchik;4.27
DAM1;BADA;Liesa;Georgeson;7.15
DAM1;BADA;Park;Olsson;8.43
DAW1;BADA;Dannie;Pardy;0.4
DAW1;BADA;Samantha;Oag;5.45
DAW1;BADA;West;Caillou;9.45
DAW1;BADA;Janek;Jozef;1.66
DAW1;BADA;Carmencita;Penticoot;2.04
DAW1;BADA;Petra;O'Gorman;9.61
DAW1;BADA;Chery;Hamber;6.48
DAW1;BADA;Tobe;Antunes;4.86
DAW1;BADA;Noemi;Lowe;1.59
DAW1;BADA;Mallissa;Divisek;7.46
DAW1;BADA;Gisele;Schimoni;3.17
DAW1;BADA;Rosemaria;Bartens;9.57
DAW1;BADA;Myca;Espada;8.96
DAW1;BADA;Orsola;Lilie;9.59
DAW1;BADA;Bettye;Gottschalk;2.6
DAW1;BADA;Norman;Braunston;5.1
DAW1;BADA;Gianna;Meneyer;5.26
DAW1;BADA;Rafe;Forty;9.7
DAW1;BADA;Paige;Danzey;9.9
ASIR1;PARE;Judy;Lourenco;5.41
ASIR1;PARE;Kevina;McFetrich;0.02
ASIR1;PARE;Heidie;Reaper;2.36
ASIR1;PARE;Ian;Mannering;2.55
ASIR1;PARE;Bird;Larrat;9.56
ASIR1;PARE;Goldia;Yakovlev;7.57
ASIR1;PARE;Elysee;Achromov;4.48
ASIR1;PARE;Prudence;Hurdedge;9.28
ASIR1;PARE;Hunter;Riggs;9.83
ASIR1;PARE;Beniamino;Iffe;6.46
ASIR1;PARE;Parker;Bignell;9.07
ASIR1;PARE;Harriet;Eck;9.33
ASIR1;PARE;Kate;Jovanovic;6.49
ASIR1;PARE;Kasey;Newsham;5.7
ASIR1;PARE;Lucita;Bugbird;3.44
ASIR1;PARE;Bordy;Caston;8.67
ASIR1;PARE;Kissee;Itzkovitch;9.09
ASIR1;PARE;Donnell;Fishburn;9.88
ASIR1;PARE;Marge;Ducker;1.17
ASIR1;PARE;Lorne;Deely;6.73
DAM1;ENDE;Emmet;Cicerone;1.73
DAM1;ENDE;Ring;Dunbabin;3.68
DAM1;ENDE;Arline;Boice;2.22
DAM1;ENDE;Jacynth;Osbaldeston;1.54
DAM1;ENDE;Sherwood;Fowler;7.63
DAM1;ENDE;Beniamino;Feldmus;0.41
DAM1;ENDE;Melessa;Hamper;7.05
DAM1;ENDE;Chrysa;Gatecliffe;8.83
DAM1;ENDE;Demetris;Sherston;0.38
DAM1;ENDE;Myca;Horribine;8.32
DAM1;ENDE;Atlanta;Collcott;1.75
DAM1;ENDE;Beitris;MacLise;3.92
DAM1;ENDE;Fanchon;Yanson;5.08
DAM1;ENDE;Kelby;Rings;0.09
DAM1;ENDE;Domingo;Shrive;3.22
DAM1;ENDE;Ethelbert;Randleson;5.68
DAM1;ENDE;Augie;Kroger;6.09
DAM1;ENDE;Eddie;Gout;0.69
DAM1;ENDE;Andie;Ruxton;4.95
DAM1;ENDE;Latia;Avramchik;7.85
DAM1;ENDE;Liesa;Georgeson;7.81
DAM1;ENDE;Park;Olsson;6.77
DAW1;ENDE;Dannie;Pardy;5.47
DAW1;ENDE;Samantha;Oag;8.9
DAW1;ENDE;West;Caillou;0.39
DAW1;ENDE;Janek;Jozef;9.27
DAW1;ENDE;Carmencita;Penticoot;9.33
DAW1;ENDE;Petra;O'Gorman;7.69
DAW1;ENDE;Chery;Hamber;1.52
DAW1;ENDE;Tobe;Antunes;5.61
DAW1;ENDE;Noemi;Lowe;8.04
DAW1;ENDE;Mallissa;Divisek;7.58
DAW1;ENDE;Gisele;Schimoni;1.27
DAW1;ENDE;Rosemaria;Bartens;1.96
DAW1;ENDE;Myca;Espada;1.73
DAW1;ENDE;Orsola;Lilie;7.92
DAW1;ENDE;Bettye;Gottschalk;2.15
DAW1;ENDE;Norman;Braunston;3.01
DAW1;ENDE;Gianna;Meneyer;6.75
DAW1;ENDE;Rafe;Forty;1.38
DAW1;ENDE;Paige;Danzey;4.11
ASIR1;ADSO;Judy;Lourenco;1.74
ASIR1;ADSO;Kevina;McFetrich;6.96
ASIR1;ADSO;Heidie;Reaper;4.48
ASIR1;ADSO;Ian;Mannering;7.93
ASIR1;ADSO;Bird;Larrat;3.91
ASIR1;ADSO;Goldia;Yakovlev;1.98
ASIR1;ADSO;Elysee;Achromov;1.65
ASIR1;ADSO;Prudence;Hurdedge;0.75
ASIR1;ADSO;Hunter;Riggs;6.61
ASIR1;ADSO;Beniamino;Iffe;2.52
ASIR1;ADSO;Parker;Bignell;2.88
ASIR1;ADSO;Harriet;Eck;3.88
ASIR1;ADSO;Kate;Jovanovic;4.26
ASIR1;ADSO;Kasey;Newsham;5.78
ASIR1;ADSO;Lucita;Bugbird;0.13
ASIR1;ADSO;Bordy;Caston;9.58
ASIR1;ADSO;Kissee;Itzkovitch;1.73
ASIR1;ADSO;Donnell;Fishburn;8.46
ASIR1;ADSO;Marge;Ducker;7.47
ASIR1;ADSO;Lorne;Deely;2.46
DAM1;SIN;Emmet;Cicerone;0.63
DAM1;SIN;Ring;Dunbabin;0.9
DAM1;SIN;Arline;Boice;4.06
DAM1;SIN;Jacynth;Osbaldeston;7.21
DAM1;SIN;Sherwood;Fowler;2.93
DAM1;SIN;Beniamino;Feldmus;5.33
DAM1;SIN;Melessa;Hamper;9.26
DAM1;SIN;Chrysa;Gatecliffe;9.77
DAM1;SIN;Demetris;Sherston;7.28
DAM1;SIN;Myca;Horribine;4.46
DAM1;SIN;Atlanta;Collcott;0.85
DAM1;SIN;Beitris;MacLise;7.84
DAM1;SIN;Fanchon;Yanson;6.92
DAM1;SIN;Kelby;Rings;4.33
DAM1;SIN;Domingo;Shrive;8.72
DAM1;SIN;Ethelbert;Randleson;4.36
DAM1;SIN;Augie;Kroger;4.19
DAM1;SIN;Eddie;Gout;5.4
DAM1;SIN;Andie;Ruxton;4.87
DAM1;SIN;Latia;Avramchik;3.02
DAM1;SIN;Liesa;Georgeson;6.79
DAM1;SIN;Park;Olsson;7.59
DAW1;SIN;Dannie;Pardy;0.1
DAW1;SIN;Samantha;Oag;3.49
DAW1;SIN;West;Caillou;0.93
DAW1;SIN;Janek;Jozef;6.48
DAW1;SIN;Carmencita;Penticoot;4.09
DAW1;SIN;Petra;O'Gorman;9.54
DAW1;SIN;Chery;Hamber;8.64
DAW1;SIN;Tobe;Antunes;4.63
DAW1;SIN;Noemi;Lowe;6.51
DAW1;SIN;Mallissa;Divisek;0.15
DAW1;SIN;Gisele;Schimoni;4.71
DAW1;SIN;Rosemaria;Bartens;5.21
DAW1;SIN;Myca;Espada;6.31
DAW1;SIN;Orsola;Lilie;4.57
DAW1;SIN;Bettye;Gottschalk;1.05
DAW1;SIN;Norman;Braunston;5.86
DAW1;SIN;Gianna;Meneyer;9.34
DAW1;SIN;Rafe;Forty;3.32
DAW1;SIN;Paige;Danzey;3.31
ASIR1;FUHA;Judy;Lourenco;6.62
ASIR1;FUHA;Kevina;McFetrich;4.39
ASIR1;FUHA;Heidie;Reaper;2.09
ASIR1;FUHA;Ian;Mannering;4.26
ASIR1;FUHA;Bird;Larrat;2.38
ASIR1;FUHA;Goldia;Yakovlev;2.36
ASIR1;FUHA;Elysee;Achromov;4.48
ASIR1;FUHA;Prudence;Hurdedge;1.79
ASIR1;FUHA;Hunter;Riggs;2.06
ASIR1;FUHA;Parker;Bignell;0.73
ASIR1;FUHA;Harriet;Eck;1.74
ASIR1;FUHA;Kate;Jovanovic;9.72
ASIR1;FUHA;Kasey;Newsham;7.91
ASIR1;FUHA;Lucita;Bugbird;9.2
ASIR1;FUHA;Bordy;Caston;8.49
ASIR1;FUHA;Kissee;Itzkovitch;0.55
ASIR1;FUHA;Donnell;Fishburn;0.66
ASIR1;FUHA;Marge;Ducker;7.22
ASIR1;FUHA;Lorne;Deely;4.5
