DAW1;ENDE;Gisele;Schimoni;1.27
DAW1;ENDE;Rosemaria;Bartens;1.96
DAW1;ENDE;Myca;Espada;1.73
DAW1;ENDE;Orsola;Lilie;7.92
DAW1;ENDE;Bettye;Gottschalk;2.15
DAW1;ENDE;Norman;Braunston;3.01
DAW1;ENDE;Gianna;Meneyer;6.75
DAW1;ENDE;Rafe;Forty;1.38
DAW1;ENDE;Paige;Danzey;4.11
DAM1B;ENDE;Vevay;Melby;5.72
DAM1B;ENDE;Berny;Sives;2.22
DAM1B;ENDE;Lishe;Byer;4.3
DAM1B;ENDE;Cornelle;Skittles;3.69
DAM1B;ENDE;Hew;Rous;8.62
DAM1B;ENDE;Marigold;Frowd;2.71
DAM1B;ENDE;Karyl;Buzin;1
DAM1B;ENDE;Marcelo;Gary;9.21
DAM1B;ENDE;Fredericka;Carolan;9.24
DAM1B;ENDE;Hew;Brittles;9.79
DAM1B;ENDE;Waly;Heggison;7.24
DAM1B;ENDE;Keefe;Puddicombe;5
DAM1B;ENDE;Odessa;Seaton;7.01
DAM1B;ENDE;Andrea;Attwell;8.03
DAM1B;ENDE;Juieta;Emett;2.38
DAM1B;ENDE;Reggi;Tynewell;1.66
DAM1B;ENDE;Catharina;McGrady;5.4
ASIR1A;ADSO;Judy;Lourenco;1.74
ASIR1A;ADSO;Kevina;McFetrich;6.96
ASIR1A;ADSO;Heidie;Reaper;4.48
ASIR1A;ADSO;Ian;Mannering;7.93
ASIR1A;ADSO;Bird;Larrat;3.91
ASIR1A;ADSO;Goldia;Yakovlev;1.98
ASIR1A;ADSO;Elysee;Achromov;1.65
ASIR1A;ADSO;Prudence;Hurdedge;0.75
ASIR1A;ADSO;Hunter;Riggs;6.61
ASIR1A;ADSO;Beniamino;Iffe;2.52
ASIR1A;ADSO;Parker;Bignell;2.88
ASIR1A;ADSO;Harriet;Eck;3.88
ASIR1A;ADSO;Kate;Jovanovic;4.26
ASIR1A;ADSO;Kasey;Newsham;5.78
ASIR1A;ADSO;Lucita;Bugbird;0.13
ASIR1A;ADSO;Bordy;Caston;9.58
ASIR1A;ADSO;Kissee;Itzkovitch;1.73
ASIR1A;ADSO;Donnell;Fishburn;8.46
ASIR1A;ADSO;Marge;Ducker;7.47
ASIR1A;ADSO;Lorne;Deely;2.46
ASIR1B;ADSO;Susannah;Searston;9.42
ASIR1B;ADSO;Charlena;Gunn;3.11
ASIR1B;ADSO;Cortie;Sallans;3.15
ASIR1B;ADSO;Linnea;Fforde;0.47
ASIR1B;ADSO;Archie;Baylay;4.17
ASIR1B;ADSO;Bel;Wilsee;4.33
ASIR1B;ADSO;Neysa;Drewry;7.36
ASIR1B;ADSO;Consuela;MacNamee;2.73
ASIR1B;ADSO;Zandra;Huygen;2.58
ASIR1B;ADSO;Maurise;Ekell;6.36
ASIR1B;ADSO;Corabella;Ladbury;5.64
ASIR1B;ADSO;Gnni;Vearnals;1.76
ASIR1B;ADSO;Jone;Chidzoy;5.06
ASIR1B;ADSO;Nicolina;Flores;4.16
ASIR1B;ADSO;Lulu;Torbeck;5.75
ASIR1B;ADSO;Maxie;Crewther;6.46
ASIR1B;ADSO;Francis;Gealy;1.29
ASIR1B;ADSO;Barthel;Rees;2.99
ASIR1B;ADSO;Shellie;Doyland;5.32
ASIR1B;ADSO;Evangelia;Tees;5.8
ASIR1B;ADSO;Genni;Northey;2.95
DAM1A;SIN;Emmet;Cicerone;0.63
DAM1A;SIN;Ring;Dunbabin;0.9
DAM1A;SIN;Arline;Boice;4.06
DAM1A;SIN;Jacynth;Osbaldeston;7.21
DAM1A;SIN;Sherwood;Fowler;2.93
DAM1A;SIN;Beniamino;Feldmus;5.33
DAM1A;SIN;Melessa;Hamper;9.26
DAM1A;SIN;Chrysa;Gatecliffe;9.77
DAM1A;SIN;Demetris;Sherston;7.28
DAM1A;SIN;Myca;Horribine;4.46
DAM1A;SIN;Atlanta;Collcott;0.85
